Data;Campeonato;Estadio;Mandante;Visitante;GOLS_H;GOLS_A;Goleiro;Jog1;Jog2;Jog3;Jog4;Jog5;Jog6;Jog7;Jog8;Jog9;Jog10;Jog11;Jog12;Jog13;Jog14;Jog15;Jog16;Jog17;Jog18;Jog19;Jog20;Jog21;Jog22;Jog23;Jog24;LINK
05/10/2013; Campeonato Brasileiro B;Frasqueirão; ABC; Palmeiras;3;2; Fernando Prass; Wendel; Caio Mancha; Vilson; André Luíz; Marcelo Oliveira; Márcio Araújo; Ananias; Charles; Wesley; Mendieta; Felipe Menezes; Serginho; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131005-abc-x-palmeiras-campeonato-brasileiro-b-2013/
08/10/2013; Campeonato Brasileiro B;Estádio do Café; Palmeiras; Figueirense;4;0; Fernando Prass; Wendel; Ananias; André Luíz; Marcelo Oliveira; Juninho Pampers; Márcio Araújo; Charles; Léo Gago; Wesley; Mendieta; Leandro; Serginho; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131008-palmeiras-x-figueirense-campeonato-brasileiro-b-2013/
11/10/2013; Campeonato Brasileiro B;Estádio do Café; Palmeiras; Guaratinguetá;1;0; Fernando Prass; Luís Felipe; Vilson; André Luíz; Juninho Pampers; Márcio Araújo; Léo Gago; Charles; Mendieta; Felipe Menezes; Ananias; Alan Kardec; Leandro; Vinicius; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131011-palmeiras-x-guaratingueta-campeonato-brasileiro-b-2013/
15/10/2013; Campeonato Brasileiro B;Romeirão; Icasa; Palmeiras;1;0; Fernando Prass; Luís Felipe; Marcos Vinícius; Felipe Menezes; André Luíz; Juninho Pampers; Marcelo Oliveira; Léo Gago; Wesley; Ananias; Vinicius; Alan Kardec; Leandro; Caio Mancha; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131015-icasa-x-palmeiras-campeonato-brasileiro-b-2013/
19/10/2013; Campeonato Brasileiro B;Marcelo Stefani; Bragantino; Palmeiras;0;2; Fernando Prass; Luís Felipe; André Luíz; Henrique; Marcelo Oliveira; Fernandinho; Márcio Araújo; Wesley; Felipe Menezes; Eguren; Vinicius; Ananias; Alan Kardec; Leandro; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131019-bragantino-x-palmeiras-campeonato-brasileiro-b-2013/
26/10/2013; Campeonato Brasileiro B;Pacaembu; Palmeiras; São Caetano;0;0; Fernando Prass; Luís Felipe; Felipe Menezes; André Luíz; Henrique; Juninho Pampers; Márcio Araújo; Wesley; Valdivia; Ananias; Ronny; Vinicius; Serginho; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131026-palmeiras-x-sao-caetano-campeonato-brasileiro-b-2013/
02/11/2013; Campeonato Brasileiro B;Durival Britto e Silva; Paraná; Palmeiras;1;1; Fernando Prass; Luís Felipe; Ananias; André Luíz; Henrique; Marcelo Oliveira; Juninho Pampers; Márcio Araújo; Eguren; Wesley; Léo Gago; Valdivia; Leandro; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131102-parana-x-palmeiras-campeonato-brasileiro-b-2013/
09/11/2013; Campeonato Brasileiro B;Pacaembu; Palmeiras; Joinville;3;0; Fernando Prass; Wendel; André Luíz; Henrique; Juninho Pampers; Serginho; Marcelo Oliveira; Márcio Araújo; Wesley; Renato; Valdivia; Vinicius; Ananias; Leandro; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131109-palmeiras-x-joinville-campeonato-brasileiro-b-2013/
12/11/2013; Campeonato Brasileiro B;Mangueirão; Paysandu; Palmeiras;1;0; Fábio; Wendel; Fernandinho; André Luíz; Serginho; Henrique; Juninho Pampers; Marcelo Oliveira; Márcio Araújo; Eguren; Felipe Menezes; Ananias; Caio Mancha; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131112-paysandu-x-palmeiras-campeonato-brasileiro-b-2013/
16/11/2013; Campeonato Brasileiro B;Pacaembu; Palmeiras; Boa Esporte;3;0; Fernando Prass; Wendel; Charles; André Luíz; Marcelo Oliveira; Juninho Pampers; Rondinelly; Márcio Araújo; Eguren; Felipe Menezes; Fernandinho; Serginho; Leandro; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131116-palmeiras-x-boa-esporte-campeonato-brasileiro-b-2013/
23/11/2013; Campeonato Brasileiro B;Morenão; Palmeiras; Ceará;4;1; Fernando Prass; Wendel; Bruno Oliveira; André Luíz; Henrique; Juninho Pampers; Márcio Araújo; Eguren; Felipe Menezes; Valdivia; Serginho; Charles; Leandro; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131123-palmeiras-x-ceara-campeonato-brasileiro-b-2013/
30/11/2013; Campeonato Brasileiro B;Arena Condá; Chapecoense; Palmeiras;1;0; Fábio; Wendel; Bruno Oliveira; Tiago Alves; Thiago Martins; Juninho Pampers; Eguren; Ananias; Renato; Charles; Ronny; Felipe Menezes; Serginho; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20131130-chapecoense-x-palmeiras-campeonato-brasileiro-b-2013/
18/01/2014; Campeonato Paulista;Pacaembu; Palmeiras; Linense;2;1; Fernando Prass; Serginho; Tiago Alves; Felipe Menezes; Henrique; Juninho Pampers; Marcelo Oliveira; Renato; Wesley; Franca; Mazinho Messi Black; Vinicius; Diogo; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140118-palmeiras-x-linense-campeonato-paulista-2014/
23/01/2014; Campeonato Paulista;Palma Travassos; Comercial; Palmeiras;0;2; Fernando Prass; Wendel; Lúcio; Henrique; Juninho Pampers; William Matheus; Marcelo Oliveira; Renato; Franca; Wesley; Felipe Menezes; Mazinho Messi Black; Serginho; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140123-comercial-x-palmeiras-campeonato-paulista-2014/
26/01/2014; Campeonato Paulista;Walter Ribeiro; Atlético Sorocaba; Palmeiras;1;4; Fernando Prass; Wendel; Lúcio; Henrique; Juninho Pampers; Marcelo Oliveira; Wesley; Valdivia; Felipe Menezes; Mazinho Messi Black; Marquinhos Gabriel; Leandro; Mendieta; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140126-atletico-sorocaba-x-palmeiras-campeonato-paulista-2014/
30/01/2014; Campeonato Paulista;Pacaembu; Palmeiras; Penapolense;1;0; Fernando Prass; Wendel; Lúcio; Wellington; Juninho Pampers; Marcelo Oliveira; Wesley; Valdivia; Marquinhos Gabriel; Mazinho Messi Black; Felipe Menezes; Leandro; Serginho; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140130-palmeiras-x-penapolense-campeonato-paulista-2014/
02/02/2014; Campeonato Paulista;Pacaembu; Palmeiras; São Paulo;2;0; Fernando Prass; Wendel; Lúcio; Wellington; Franca; Juninho Pampers; Marcelo Oliveira; Wesley; Valdivia; Mazinho Messi Black; Diogo; Leandro; Marquinhos Gabriel; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140202-palmeiras-x-spfc-campeonato-paulista-2014/
05/02/2014; Campeonato Paulista;Barão de Serra Negra; XV de Piracicaba; Palmeiras;1;2; Fernando Prass; Wendel; Lúcio; Wellington; Juninho Pampers; Marcelo Oliveira; Wesley; Mendieta; Marquinhos Gabriel; Mazinho Messi Black; Diogo; Leandro; Franca; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140205-xv-de-piracicaba-x-palmeiras-campeonato-paulista-2014/
09/02/2014; Campeonato Paulista;Pacaembu; Palmeiras; Audax;1;1; Fernando Prass; Wendel; Lúcio; Wellington; William Matheus; Marcelo Oliveira; Wesley; Mendieta; Valdivia; Mazinho Messi Black; Marquinhos Gabriel; Leandro; Diogo; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140209-palmeiras-x-audax-campeonato-paulista-2014/
16/02/2014; Campeonato Paulista;Pacaembu; Corinthians; Palmeiras;1;1; Fernando Prass; Wendel; Lúcio; Wellington; Diogo; Juninho Pampers; Marcelo Oliveira; Wesley; Valdivia; Mazinho Messi Black; Marquinhos Gabriel; Leandro; Mendieta; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140216-sccp-x-palmeiras-campeonato-paulista-2014/
19/02/2014; Campeonato Paulista;Pacaembu; Palmeiras; Ituano;1;0; Fernando Prass; Wendel; Lúcio; Marcelo Oliveira; Juninho Pampers; Franca; Eguren; Josimar; Bruno César; Mendieta; Mazinho Messi Black; Marquinhos Gabriel; Diogo; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140219-palmeiras-x-ituano-campeonato-paulista-2014/
23/02/2014; Campeonato Paulista;Santa Cruz; Botafogo-SP; Palmeiras;3;1; Fernando Prass; Wendel; Lúcio; Marcelo Oliveira; William Matheus; Eguren; Franca; Mendieta; Serginho; Valdivia; Marquinhos Gabriel; Bruno César; Miguel Bianconi; Vinicius; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140223-botafogo-sp-x-palmeiras-campeonato-paulista-2014/
27/02/2014; Campeonato Paulista;Pacaembu; Palmeiras; São Bernardo;2;0; Fernando Prass; Wendel; Lúcio; Marcelo Oliveira; Juninho Pampers; Eguren; Wesley; Tiago Alves; Valdivia; Marquinhos Gabriel; Mendieta; Vinicius; Patrick Vieira; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140227-palmeiras-x-sao-bernardo-campeonato-paulista-2014/
06/03/2014; Campeonato Paulista;Pacaembu; Palmeiras; Portuguesa;1;0; Fernando Prass; Wendel; Lúcio; Marcelo Oliveira; Juninho Pampers; Eguren; Wesley; Mendieta; Franca; Patrick Vieira; Rodolfo; Vinicius; Bruno César; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140306-palmeiras-x-portuguesa-campeonato-paulista-2014/
09/03/2014; Campeonato Paulista;Benedito Teixeira; Paulista; Palmeiras;1;3; Fernando Prass; Bruno Oliveira; Tiago Alves; Marcelo Oliveira; William Matheus; Eguren; Miguel Bianconi; Franca; Mendieta; Bruno César; Victor Luís; Patrick Vieira; Vinicius; Mazinho Messi Black; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140309-paulista-x-palmeiras-campeonato-paulista-2014/
12/03/2014; Copa do Brasil;Portal da Amazônia; Vilhena; Palmeiras;0;1; Fernando Prass; Wendel; Lúcio; Marcelo Oliveira; Juninho Pampers; Eguren; Bruno César; Franca; Valdivia; Patrick Vieira; Leandro; Vinicius; Mendieta; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140312-vilhena-x-palmeiras-copa-do-brasil-2014/
15/03/2014; Campeonato Paulista;Pacaembu; Palmeiras; Ponte Preta;3;2; Fernando Prass; Wendel; Lúcio; Tiago Alves; Juninho Pampers; Eguren; Franca; Mendieta; Bruno César; Patrick Vieira; Valdivia; Leandro; Vinicius; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140315-palmeiras-x-ponte-preta-campeonato-paulista-2014/
23/03/2014; Campeonato Paulista;Vila Belmiro; Santos; Palmeiras;2;1; Bruno; Bruninho; Lúcio; Tiago Alves; Juninho Pampers; Marcelo Oliveira; Eguren; Felipe Menezes; Bruno César; Patrick Vieira; Valdivia; Leandro; Vinicius; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140323-santos-x-palmeiras-campeonato-paulista-2014/
27/03/2014; Campeonato Paulista;Pacaembu; Palmeiras; Bragantino;2;0; Fernando Prass; Wendel; Vinicius; Lúcio; Tiago Alves; Juninho Pampers; Marcelo Oliveira; Wesley; Bruno César; Eguren; Valdivia; Leandro; Patrick Vieira; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140327-palmeiras-x-bragantino-campeonato-paulista-2014/
30/03/2014; Campeonato Paulista;Pacaembu; Palmeiras; Ituano;0;1; Fernando Prass; Bruno; Tiago Alves; Lúcio; Wellington; Juninho Pampers; Marcelo Oliveira; Wesley; Mendieta; Valdivia; Bruno César; Leandro; Alan Kardec; Vinicius; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140330-palmeiras-x-ituano-campeonato-paulista-2014/
02/04/2014; Copa do Brasil;Pacaembu; Palmeiras; Vilhena;2;0; Bruno; Tiago Alves; Lúcio; Wellington; Serginho; William Matheus; Marcelo Oliveira; Josimar; Eguren; Mendieta; Marquinhos Gabriel; Bruno César; Leandro; Miguel Bianconi; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140402-palmeiras-x-vilhena-copa-do-brasil-2014/
20/04/2014; Campeonato Brasileiro;Heriberto Hulse; Criciúma; Palmeiras;1;2; Fernando Prass; Wendel; Lúcio; Tiago Alves; Juninho Pampers; Marcelo Oliveira; Wesley; Josimar; Bruno César; Rodolfo; Valdivia; Marquinhos Gabriel; Leandro; Alan Kardec; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140420-criciuma-x-palmeiras-campeonato-brasileiro-2014/
26/04/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Fluminense;0;1; Fernando Prass; Wendel; Lúcio; Tiago Alves; Juninho Pampers; Marcelo Oliveira; Josimar; Serginho; Wesley; Valdivia; Marquinhos Gabriel; Diogo; Leandro; Miguel Bianconi; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140426-palmeiras-x-fluminense-campeonato-brasileiro-2014/
04/05/2014; Campeonato Brasileiro;Maracanã; Flamengo; Palmeiras;4;2; Fernando Prass; Bruno; Wendel; Mendieta; Lúcio; Marcelo Oliveira; Juninho Pampers; Josimar; Wesley; Valdivia; Serginho; Marquinhos Gabriel; Leandro; Henrique Dourado; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140504-flamengo-x-palmeiras-campeonato-brasileiro-2014/
07/05/2014; Copa do Brasil;Castelão (MA); Sampaio Corrêa; Palmeiras;2;1; Fábio; Wendel; Serginho; Lúcio; Marcelo Oliveira; Juninho Pampers; Josimar; Diogo; Renato; Wesley; Mendieta; Leandro; Henrique Dourado; Mazinho Messi Black; Gilson Kleina;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140507-sampaio-correa-x-palmeiras-copa-do-brasil-2014/
10/05/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Goiás;2;0; Fábio; Wendel; Lúcio; Marcelo Oliveira; William Matheus; Renato; Wesley; Josimar; Valdivia; Diogo; Leandro; Chico; Henrique Dourado; Juninho Pampers; Alberto Valentim;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140510-palmeiras-x-goias-campeonato-brasileiro-2014/
14/05/2014; Copa do Brasil;Pacaembu; Palmeiras; Sampaio Corrêa;3;0; Fábio; Wendel; Lúcio; Marcelo Oliveira; William Matheus; Wellington; Renato; Wesley; Mendieta; Felipe Menezes; Diogo; Leandro; Marquinhos Gabriel; Henrique Dourado; Alberto Valentim;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140514-palmeiras-x-sampaio-correa-copa-do-brasil-2014/
18/05/2014; Campeonato Brasileiro;Pituaçu; Vitória; Palmeiras;0;1; Fábio; Wellington; Tiago Alves; Lúcio; Marcelo Oliveira; Juninho Pampers; Renato; Wesley; Mendieta; Victor Luís; Marquinhos Gabriel; Mazinho Messi Black; Diogo; Henrique Dourado; Alberto Valentim;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140518-vitoria-x-palmeiras-campeonato-brasileiro-2014/
22/05/2014; Campeonato Brasileiro;Fonte Luminosa; Palmeiras; Figueirense;1;0; Fábio; Wendel; Lúcio; Marcelo Oliveira; William Matheus; Renato; Wesley; Mazinho Messi Black; Mendieta; Bernardo; Marquinhos Gabriel; Victor Luís; Diogo; Henrique Dourado; Alberto Valentim;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140522-palmeiras-x-figueirense-campeonato-brasileiro-2014/
25/05/2014; Campeonato Brasileiro;Arena Condá; Chapecoense; Palmeiras;2;0; Fábio; Wendel; Lúcio; Marcelo Oliveira; William Matheus; Renato; Wesley; Mendieta; Felipe Menezes; Marquinhos Gabriel; Bernardo; Diogo; Patrick Vieira; Henrique Dourado; Alberto Valentim;;;;;;;;;;;https://www.verdazzo.com.br/jogo/25-05-2014-chapecoense-x-palmeiras/
28/05/2014; Campeonato Brasileiro;Prudentão; Palmeiras; Botafogo-RJ;0;2; Fábio; Wendel; Rodolfo; Lúcio; Marcelo Oliveira; William Matheus; Renato; Wesley; Felipe Menezes; Bernardo; Marquinhos Gabriel; Chico; Diogo; Henrique Dourado; Alberto Valentim;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140528-palmeiras-x-botafogo-rj-campeonato-brasileiro-2014/
01/06/2014; Campeonato Brasileiro;Alfredo Jaconi; Grêmio; Palmeiras;0;0; Fábio; Wendel; Lúcio; Wellington; William Matheus; Marcelo Oliveira; Renato; Felipe Menezes; Josimar; Marquinhos Gabriel; Diogo; Henrique Dourado; Alberto Valentim;;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140601-gremio-x-palmeiras-campeonato-brasileiro-2014/
17/07/2014; Campeonato Brasileiro;Vila Belmiro; Santos; Palmeiras;2;0; Fábio; Wendel; Tobio; Wellington; Marcelo Oliveira; Josimar; Mendieta; Renato; Wesley; Bruno César; Erik; Diogo; Leandro; Juninho Silva; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140717-santos-x-palmeiras-campeonato-brasileiro-2014/
20/07/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Cruzeiro;1;2; Fábio; Wendel; Lúcio; Tobio; William Matheus; Eguren; Felipe Menezes; Renato; Mendieta; Erik; Diogo; Henrique Dourado; Leandro; Mouche; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140720-palmeiras-x-cruzeiro-campeonato-brasileiro-2014/
23/07/2014; Copa do Brasil;Ressacada; Avaí; Palmeiras;0;2; Fábio; Weldinho; Wellington; Marcelo Oliveira; Victor Luís; Josimar; Gabriel Dias; Wesley; Felipe Menezes; Mazinho Messi Black; Leandro; Bruno César; Mouche; Henrique Dourado; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140723-avai-x-palmeiras-copa-do-brasil-2014/
27/07/2014; Campeonato Brasileiro;Itaquerão; Corinthians; Palmeiras;2;0; Fábio; Wendel; Tobio; Marcelo Oliveira; Victor Luís; Renato; Wesley; Mendieta; Leandro; Felipe Menezes; Mouche; Henrique Dourado; Erik; Ricardo Gareca;;;;;;;;;;;;https://www.verdazzo.com.br/jogo/27-07-2014-corinthians-x-palmeiras/
30/07/2014; Copa Euroamericana;Pacaembu; Palmeiras; Fiorentina;2;1; Fábio; Weldinho; Wellington; Victorino; Marcelo Oliveira; Victor Luís; Josimar; Wesley; Mazinho Messi Black; Mendieta; Bernardo; Allione; Léo Cunha; Leandro; Erik; Patrick Vieira; Ricardo Gareca;;;;;;;;;https://www.verdazzo.com.br/jogo/20140730-palmeiras-x-fiorentina-copa-euroamericana-2014/
03/08/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Bahia;1;1; Fábio; Wendel; Weldinho; Lúcio; Marcelo Oliveira; Victor Luís; Josimar; Wesley; Felipe Menezes; Patrick Vieira; Leandro; Mouche; Mendieta; Henrique Dourado; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140803-palmeiras-x-bahia-campeonato-brasileiro-2014/
06/08/2014; Copa do Brasil;Pacaembu; Palmeiras; Avaí;1;0; Fábio; Wendel; Lúcio; Tobio; Victor Luís; Renato; Wesley; Marcelo Oliveira; Felipe Menezes; Allione; Leandro; Mouche; Henrique Dourado; Bruno César; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140806-palmeiras-x-avai-copa-do-brasil-2014/
10/08/2014; Campeonato Brasileiro;Independência; Atlético; Palmeiras;2;1; Fábio; Weldinho; Lúcio; Tobio; Victor Luís; Renato; Wesley; Josimar; Felipe Menezes; Allione; Leandro; Mouche; Henrique Dourado; Diogo; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140810-atletico-mg-x-palmeiras-campeonato-brasileiro-2014/
17/08/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; São Paulo;1;2; Fábio; Wendel; Lúcio; Tobio; Victor Luís; Marcelo Oliveira; Renato; Allione; Valdivia; Felipe Menezes; Leandro; Mouche; Cristaldo; Henrique Dourado; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140817-palmeiras-x-spfc-campeonato-brasileiro-2014/
20/08/2014; Campeonato Brasileiro;Arena Pernambuco; Sport; Palmeiras;2;1; Fábio; Wendel; Victorino; Tobio; Victor Luís; Marcelo Oliveira; Renato; Wesley; Cristaldo; Allione; Leandro; Mouche; Diogo; Henrique Dourado; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140820-sport-x-palmeiras-campeonato-brasileiro-2014/
23/08/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Coritiba;1;0; Fábio; Wendel; Gabriel Dias; Lúcio; Tobio; Juninho Pampers; Victor Luís; Marcelo Oliveira; Wesley; Allione; Leandro; Mouche; Mendieta; Henrique Dourado; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140823-palmeiras-x-coritiba-campeonato-brasileiro-2014/
27/08/2014; Copa do Brasil;Pacaembu; Palmeiras; Atlético;0;1; Fábio; Weldinho; Lúcio; Victorino; Victor Luís; Marcelo Oliveira; Renato; Felipe Menezes; Mendieta; Mazinho Messi Black; Cristaldo; Diogo; Henrique Dourado; Mouche; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140827-palmeiras-x-atletico-mg-copa-do-brasil-2014/
30/08/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Internacional;0;1; Fábio; Weldinho; Lúcio; Wellington; Juninho Pampers; Marcelo Oliveira; Mendieta; Felipe Menezes; Allione; Leandro; Eguren; Mouche; Bruno César; Cristaldo; Ricardo Gareca;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140830-palmeiras-x-internacional-campeonato-brasileiro-2014/
07/09/2014; Campeonato Brasileiro;Arena da Baixada; Atlético-PR; Palmeiras;1;1; Fábio; Weldinho; Josimar; Wellington; Victorino; Tobio; Victor Luís; Marcelo Oliveira; Renato; Juninho Pampers; Leandro; Eguren; Diogo; Henrique Dourado; Dorival Júnior;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140907-atletico-pr-x-palmeiras-campeonato-brasileiro-2014/
10/09/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Criciúma;1;0; Fábio; Weldinho; Victorino; Tobio; Eguren; Victor Luís; Marcelo Oliveira; Renato; Juninho Pampers; Cristaldo; Leandro; Felipe Menezes; Diogo; Henrique Dourado; Dorival Júnior;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140910-palmeiras-x-criciuma-campeonato-brasileiro-2014/
13/09/2014; Campeonato Brasileiro;Maracanã; Fluminense; Palmeiras;3;0; Fábio; Weldinho; Mendieta; Nathan; Victorino; Victor Luís; Eguren; Renato; Juninho Pampers; Patrick Vieira; Cristaldo; Diogo; Henrique Dourado; Mouche; Dorival Júnior;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140913-fluminense-x-palmeiras-campeonato-brasileiro-2014/
17/09/2014; Campeonato Brasileiro;Pacaembu; Palmeiras; Flamengo;2;2; Deola; João Pedro; Lúcio; Nathan; Victor Luís; Renato; Juninho Pampers; Diogo; Mouche; Valdivia; Cristaldo; Patrick Vieira; Henrique Dourado; Allione; Dorival Júnior;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140917-palmeiras-x-flamengo-campeonato-brasileiro-2014/
21/09/2014; Campeonato Brasileiro;Serra Dourada; Goiás; Palmeiras;6;0; Deola; João Pedro; Lúcio; Victorino; Victor Luís; Josimar; Bruno César; Renato; Juninho Pampers; Bernardo; Allione; Diogo; Cristaldo; Henrique Dourado; Dorival Júnior;;;;;;;;;;;https://www.verdazzo.com.br/jogo/20140921-goias-x-palmeiras-campeonato-brasileiro-2014/
